microsemus,8
et/5pm,71
wagus,8
tett,17
gr8,18
dbcsea,8
geeez,8
on-again,6
nasa,59
ddidnt,8
oppisite,6
nasd,23
val/sentmt,8
crawler,8
introductory,8
nash,17
nasi,23
21dma,23
rev/eps,71
untouchedbyman,6
july-october,71
nilley,8
pervert,8
e20mln,71
baruch,23
pickie,8
subieron,8
health/pension,0
stevy,8
eaaaasy,8
breakthrought,71
steve,47
depressionnnnn,6
finz,8
nicky,8
sub-400,8
ghfh,71
timberland,71
lafferty,8
stevo,8
291k,71
asx200,10
issuer,0
teamset,8
spector,0
niceday,8
nationalization,6
pendergrass,71
saytam,71
disposal,71
flume?plume,71
shanghai,19
snifter,71
sumbuca,8
favre-tastic,8
today/vote,71
ciruit,6
congruence,8
stocksdoc,8
stable,44
brid,71
resiliant,8
to16,8
persepctive,8
c-span2,17
haha-ha,8
t-deck,71
censored.lol,71
10ema/testing,8
toenail,8
absolulety,8
amero,8
gina,8
ging,8
changemaker,0
eeee,71
5/60min,8
niskanen,8
tokyotuesday,71
psdv,8
materialise,8
bubble.,71
drinking,36
bryant,0
underweigh,8
nxt2,6
redistribute,17
head/right,23
incoherent,8
iband,8
urbanite,71
oilleak,6
miles/9th,0
congresspeople,6
ishy,8
ore/base,8
random-length,8
congrats,8
nowdays,71
fhfjudfjdtjh,8
tendiance,8
alltime,23
gav,8
rae,71
generalus,71
micro-volatitility,8
game-changing,71
politicking,6
herohero,8
trand,8
overhype,6
sensation,0
dibert,8
inreur,8
dtlk,8
13f-filing,8
yen/usd,8
whole/part,8
rdnt,23
pesek,8
2million,71
tice/prudent,8
mar90,26
purge,0
werte,8
kris,6
woo-hoooh,8
aauky,8
earelier,8
cndle,71
volspd,8
relent,6
mouthwatering,71
absooooloootleeee,8
carbonara,8
diedrich,71
see-saw,23
re-balancing,8
labyrinth,71
electroporation,71
parakeet,71
cozy,6
foro,8
570k,8
fvck,8
options/day,8
channel.buy,23
brostitution,71
screenium,8
10-20x,8
sext,8
chile/honduras,71
separation,19
reo/foreclosure,8
sexy,60
vibram,8
triage,0
5month,8
vividness,8
liz-liz,8
fishercat,8
sek151,71
suva,71
priceof,23
2-goldman,71
keybd,6
+2.2,8
mid-40,8
kunal00,71
nokjpy,23
jul/jun,8
fy2009,71
profile.tons,71
botin,6
newbe,8
lettter,71
out.nothing,8
260call,8
acqusition,8
redy,8
otential,8
ndsn,8
recomnd,6
dontgetit,8
redf,26
lodging,0
summation,3
redi,8
redo,6
21d/50d,23
usg,59
use,55
usd,76
usc,17
usb,47
usa,38
ok.would,71
fen,51
doodle,17
fel,8
usl,26
gern,77
budda,71
krystexxa,71
germ,0
vertigo-inducing,71
few,52
usu,26
ust,19
fer,8
intrstg,8
cnxt,26
baritorma,8
pullback...12.30-ish,8
ciruclate,6
fez,8
inew,11
inet,71
usx,6
sort,74
sjhort,8
linker-joint,71
parliament,35
whant,8
sorr,8
5-days,23
profit-take,8
r/b,27
musician,8
impress,74
r/e,6
infection,17
mouthwash,71
hein,8
sore,15
15-20c,8
idiots.nice,8
actual/real,8
sorl,26
up-dwn,71
r/r,77
soro,13
r/t,0
ndl,8
postette,71
bridesmaid,8
univ.,71
idro,8
augment,11
ticketmaster/livenation,8
islamabad,71
linger,39
discalimer,8
powershare,39
rayonier,8
volatility-loving,71
lumber,37
thu23sep,8
intvu,71
help?fix,8
intvw,71
out-there,8
gaily/bills,8
befits,6
itzstockchartz,6
reacton,8
370k,71
proprietary,74
bullmarket,71
mowing,6
calculation,74
malkiel,17
all-up,8
s2/daily,23
mini-second,71
confucious,71
villain,15
carrot,51
something,66
evian,71
agrifad,8
ccolmo,8
osus,71
2nd/3rd,8
scrounging,8
spred,8
chrw,77
laggner,0
mboe/d,71
chrt,27
cantankerous,8
memorize,6
sdsdsdsdsd,8
importat,8
buoyant,0
notes/thoughts,8
riddim,11
free-trial,8
analystttt,8
prognosis,0
importan,23
chrd,26
fgmnx,71
religon,6
sirection,8
chrm,71
eqity,6
salud,8
gallo,0
sweat,60
6mo,26
whaddup,8
6mm,71
pennington,0
takemymoneyplease,8
sma50daily,23
6me,8
stsus,6
hazard,15
babysat,8
sstudy,8
iphone3g,71
down-channel,8
subvertly,71
somethin',51
udder,8
hahahaha,6
austinite,71
swing-trade,65
slw-breaks,8
readiness,71
holding1/3,8
ugg-ly,8
hompage,8
near-field,8
euroccp,71
biggercapitalnw,8
liason,8
chapman,0
andicott,8
2-wk,8
280bln,19
dohhh,8
aol-yahoo,8
tourre,36
8exma,8
bleichroeder,8
pomo/pavlovs,8
twillight,8
delinquence,8
somtthing,8
martini,6
stoplimit,8
conrtango,71
kbh,14
looke,8
saturated,8
so-so-volume,8
ouput,8
baklavia,0
lookn,26
kbc,8
lookl,8
speculation/zh,71
lookk,71
kbe,8
rteport,8
kbx,8
joanna,71
tyrant,71
kbr,8
economi,71
mobilebeat,6
kbw,71
looky,8
dandruff-squared,8
duhhhhhhhhhhhhhh,8
inaugurate,8
story.if,8
+.33,8
chrom,8
glass-stengal,6
shipt,8
nostalgia,51
counterargument,8
nostalgic,8
liquadate,0
tyler,17
ddic,77
iluvien,8
turban,6
88-89,8
orange,27
price/nav,8
hium,0
aadx/dmi,8
58x75,8
approach/market,8
side-ways,8
contention,0
orthodox,8
valortim,8
cardiovasc,71
chipland,8
fortune-ate,8
indexing,8
spx/ndx,8
looting,6
skydrive,8
negligent,59
untouchable,71
look4,8
week/summer,8
look2,0
ferguson,19
andriod,17
emerald,6
dougkass,8
exaust,8
investor,79
nfg,71
2011resolution,8
nfe,8
nfc,0
lbtya,23
nfa,71
profound,51
srtranger,6
rightside,8
nfl,13
tracinda,71
cpi/ppi,8
easterner,8
unpredictable,51
pres.t,6
conservatism,71
nfp,82
bte.un,8
deteriorate,39
hedache,71
erratic,51
vix-giving,8
nfx,8
revard,23
weimer,0
xpnt,8
economics/geopolitics,8
roughrice,8
un-halt,71
9500x,26
addit.patent,8
bogey,8
crosscurrent,0
reality-fact,8
consumer-protection,6
narrowness,8
verbund,8
36dd,71
pre-noon,71
tabloid,51
retaken,8
exactemente,8
vcg,6
performm,8
vci,8
vehement,8
disarray,0
stats/analysis,71
self-described,6
vco,8
strengthened,0
feb09,8
thrifty,0
d.tepper,8
pinochio,8
explian,8
integrated,6
recovery/52wk,8
supercede,71
5fold,6
shareholders.why,0
.39,8
volker,15
45pc,0
yuan/square,71
molly,0
eular,0
ornery,6
theoreticly,8
strepsil,8
honorific,6
60-64,23
intersperse,71
kalahkan,8
van,59
broker-dealer,8
ltxc,77
comrade,6
overtake,38
ngambek,8
shippin,71
hedley,71
especally,8
tysy,8
blogpost,55
pb/ob,8
holdings-small,26
gernman,6
bellweather,8
orcc,8
breakouts.what,8
watiting,8
9ct,8
jan1st,8
lande,8
cloesly,8
neutron,8
1.32-level,8
uproot,71
ncoc,8
kumisnya,8
cxrap,6
legaga,8
crashcomingsoon,8
zitong,8
region-stock,71
*,15
dickin,71
573k,8
coloc,8
wrng,8
listless,8
pattyedward,8
out-bull,8
steamy,0
case-just,8
mondiale,71
overchkin,71
rememebr,8
whatch,71
issues/hungary,71
itradenetwork,8
righ,23
ignate,71
centrica,0
rigl,23
7-8mil,71
e200,8
riga,0
roubinus,13
rasmussen,0
inmate,0
koehler,17
quadratic,8
flip-flop,6
connference,0
chemotherapy,17
bernanke-i,0
negatory,8
precipitously,8
rigt,8
with-or,71
setup/consolidation,23
agility,71
genny,8
karoon,71
ecocomic,71
medium-term,23
academy,17
denile,8
shallow,82
1mtiming,8
acme/ajax,8
efeito,71
bell?keep,8
slider,17
quantmod,8
comeuppance,8
lomborg,71
tape-reading,8
didley,8
mandus,8
kedrofsky,8
===,8
grandson,6
8/8ths,71
kickback,71
:302.84,8
boring,56
blankenstein,71
chiropractic,8
landi,71
bagholder,6
gr8tr,71
wildebeast,6
arouse,71
brazen,8
plaxo,8
steepener,0
year.pullback,8
post-finreg,8
krawcheck,8
cohen,59
re-do,8
westward,8
mogul,17
i-tape,71
doubtfull,8
sincerity,15
skokie,6
tasker,71
nasdaq2190.27-0,8
meds,8
sfhsdh,8
intresting,23
xrm,0
1/8ths,8
super-strong,23
dent.the,8
"26,ironman2-may",0
tirsh,8
come-on,8
rout,51
squeezy,8
sfdc,8
rous,78
sfda,0
debt/eq,8
lope,77
rewarded-yes,8
s.a.t.,6
aurusd,8
ention,8
xrt,77
asshole,15
trivia,6
=,74
us-mexico,0
fightingoffbears,8
ncsc,8
imfamous,8
cdim,8
combat,51
cdii,71
alexi,8
teeenyyy,8
tapper,8
motr,77
maravilhosa,71
harmful,0
cme9200-70,71
economico,71
kudlow,13
is.so,71
lafe,8
stubhub,26
away.didnt,6
realtor,17
nopn-compliane,0
discourage,51
unkonwn,6
bilbo,71
barista,6
looker,6
anyaway,8
swannell,71
.005,8
sqqq,26
ali/frazier,8
computing/storage,8
gold1185,8
downinto,8
mouve,23
parus,23
dwontrend,8
gold1183,71
actionvolume,23
0700et,8
purfume,71
fri13,8
ctk,71
esmo,39
niec,8
run/sleep/break,8
sercice,71
pre-loaded,8
excoriation,71
hedgearound,8
data/industry,8
no.,59
ayooo,8
hosp,71
hardcover,71
planning,17
niet,8
upheaval,8
quesiton,8
sup/fib,8
yesrday,71
calls/computer,71
specialst,8
q1,73
forwradr,26
q3,73
2morrow,51
sweeeeet,26
huadian,8
neurogenic,71
goof-off,71
mugg,71
matierial,8
love/hate,6
ngaruh,8
finregexcept,8
thnig,8
gbp/py,8
cassdelsiglo22,8
stop-hunting,23
q.,18
uslly,8
prosecute,15
shrted,23
bearcall,8
vacume,8
spud,71
optionzone,8
heere,8
gold-peg,71
tatse,8
vacumm,8
showit,8
penetro,8
boycot,6
spuz,8
bandwith,0
spux,8
lolypop,8
holdign,8
blytic,0
spur,19
spus,71
esm0,69
qq,0
qp,8
qr,8
2-feb-2010,8
qt,6
wild-party,8
being-1,8
dullster,8
metatrder,6
eaglebank,8
qa,8
day/2,8
qc,71
qb,59
600b,17
qd,71
momory,8
qk,8
yousnoozeyoulose,8
qm,23
600k,37
unison,8
noyce,8
ogre,8
downtrendline,23
expel,0
expec,71
fantastically,8
entertaining.if,8
40buck,8
cmro,8
squirly,8
kringle,8
3dready,71
precariouser,71
approc,0
cmrg,8
up.would,8
retool,71
crt,17
30bln,0
rimm-lol,8
yerterday,8
hitted,8
itnn,8
ris-reward,71
ex-cash,8
marketgeometry,8
upside.stoch,8
mid-november,8
dalaus,17
food/flood,71
this59,8
arna,5
junky,0
diverge,27
time/energy,6
gbp/yen,8
ta/fa,8
arguable,17
aapl-wants,71
2500-volume,71
graphite,71
torpedo,17
vprt,23
emergingng,8
surive,8
value-investing,8
oboma,6
flag/consolidating,8
resist2,26
cist.pk,8
embarrassment,51
45pp,8
hobb,17
hypothesis,8
.9850,8
since5,8
dinker,71
440k,37
yesterday.no,71
reglulator,0
hobo,6
2647k,71
earnings-play,8
month-end,71
google/groupon,71
techedgetrader,8
upnext,71
ntap-will,8
inconceiveable,8
16inch,8
budgeting,17
1020am,23
shipment,48
o'bama,8
subscirber,71
250/sh,8
15-m,23
committe,0
illiquid,74
bronx,8
palmisano,71
fiu.to,8
commando,8
unconvincing,8
stbk,8
19-may-1998,8
hehehe,51
makig,71
t-2hr,8
subscribr,71
burress,71
green.tight,8
calacani,71
makin,17
packaging,17
subscribe,55
due-diligence,8
crumugeon,8
alochol,8
100-day,27
table,12
pulmonary,6
thrill-seeker,8
yahoooooooooo,8
innovalight,71
jenny,6
amigo,71
up-cotton,8
something.its,8
fishery,6
cititech,8
21stcentury,8
stupefy,8
lightness,8
8-week,23
24-handle,8
nfbk,8
tutor,17
literal,60
outflow,19
self-love,0
atten,71
profits/covering,8
dvdberg,8
ibd/tipp,8
wabbit,6
determinant,23
glock,8
hmy,26
pre-announce,0
pre-anticipate,51
jaded,6
yesterdayon,8
hmm,12
hmo,17
shelby/dodd,6
20d/10d,8
liuke,6
m-o-m-e-n-t,8
hme,8
14-month,23
kijun-sen,3
hma,71
painter,71
hmc,0
residnce,8
jalepeno,0
conrad,17
mlbtv,71
92m,8
trepmal,8
bad.lol,71
align,27
t-bill,39
schmob,8
secopnd,8
tournay,8
addable,8
wallace.let,8
thiese,8
loungewear,8
depreciation,39
5-min/5-day,8
untagged,23
ownership.buy,8
1-min/180-min,8
buy-stop,23
healtlhcare,8
correspondence,0
layer,26
seatlle,8
avx,71
avy,26
reversal-thought,8
goverenment,0
avt,71
arcadian,6
what?the,23
upmkt5,8
avr,8
avl,8
ancmt,71
avo,8
avi,0
dual,39
snuck,6
avd,8
ave,69
avf,0
tradingfloor,18
under79,8
avb,64
dtbp,8
alor,0
blogiversary,6
coal-fired,71
mauldin,13
smor,8
rate-hike,71
radiation,0
cross,9
oversleeping,8
member,18
propensity,71
sharerepurchase,71
h.line,8
ddr3,17
reeeeeject,71
c-corp,8
grandeur,6
rainmaker,6
biase,8
newsdesk,18
streetball,6
definately,51
with/against,8
mutual,58
highvolday,23
8et,18
gnore,8
asend,23
pollutant,8
introduce,47
nuskin,8
covoer,8
well-lots,8
instact,8
repsonse,8
point-n-figure,8
esp.lt,8
telesat,8
cheshire,71
partition,71
divergce,23
tobacco/alcohol,71
ah-take,8
axas,8
pullbax,8
fighting,23
equitiesdo,8
ceantral,71
gbp/chf,0
giant/regional,71
10-mile,6
pullbac,8
bang-zoom,8
rosemary/wine/potatoes,71
bernadoo,0
butterball,8
countermeasure,71
pullbak,8
noy,8
mfa,8
mfb,23
mfc,23
routinely,71
mfe,51
frap,71
mfg,38
marginable,8
at-the-ready,8
netharlands.not,8
mfm,8
mfn,8
crier,71
markettalk,71
mfr,8
high/day,23
fishing,2
textron,71
40call,8
roiak,71
60are,8
drexel,8
florsheim,71
rapid,19
wrong-way,8
panther,6
clf11,8
reacquaint,0
catroulette,8
braodcast,71
moves/oppurtunities,8
249k,71
roflcopter,8
donezo,6
395mill,71
phemon,8
favrd,8
favre,15
enact,19
preholiday,8
plender,0
444k,37
sharron,71
myth,18
monetum,6
rights/rev,71
lowerwith,8
low.in,71
interrogation,71
them.lol,71
kellogg,0
slash/burn,6
ps-check,8
darkside,6
presume,0
pre-clin,71
9-period,23
bearishpattern,71
portfolio/watchlist,71
21mvwap,8
helpful,55
jmbas,8
loset,71
wolfoson,71
anticlimactic,71
hashtagging,8
wishfull,6
lawson,71
mar12,26
hemorage,71
lufkin,71
losee,8
abso,8
stox5e,8
zenvium,8
yukarus,71
4xguy,6
imune,0
nondiscrimination,8
so.if,8
onher,6
trike,8
belskus,8
aud-negative,8
pnnt,23
stays/closes,23
underlevered,71
hondura,71
growth,48
best/inter,8
squeeze-induced,8
kaboom,23
shoredrilling,8
charge-off,37
bamboleo,71
highhhhh,8
nimus,8
4g-iphone,8
bellafiore,18
weekly.next,8
dvice,8
rohn,71
possilble,8
cathater,71
high/lower,8
markert,8
manistream,8
miner,20
droi,8
philosopher,71
mar10,64
crude/gold,8
interim-level,8
.764,8
help?visit,8
stfu?means?stock,8
possilbly,8
coowner,71
third-person,71
outbrain,71
trout,71
laod,8
skills.great,71
southerner,17
gaffney,8
obey,23
rasie,8
vuel,8
breakoutwatch,23
lvs/wynn,8
lorac,8
higher.bonds,8
fundmntals/techs,8
israeli-paper,8
invsetigation,0
ganhar,8
long.lets,8
standarrd,6
rock-star,8
bracketology,6
corelation,8
colume,23
correction/pullback,71
takover,0
extension,1
saddle,51
column,18
downloaded/watched,71
gldman,71
private/public,8
in.still,8
hawkin,0
ki-bosh,8
perky,8
eurupe,8
emperor,13
bankster,6
interruptus,71
owl,17
g.i.,6
own,79
company-major,8
xoxox,8
owe,36
lenght,8
excell,8
louisiana-pacific,8
mrap,8
retn,6
canaan,71
fundraiser,17
furture,71
mram,71
champ,8
thing.like,0
outdate,8
negate,27
oww,8
buoght,8
keystroke,71
schocker,8
downnn,8
pre-recording,6
rowboat,71
plink,0
ameristar,71
appy,69
appx,23
texaco,71
appv,6
appt,6
it?wouldn,71
appr,71
niiic,8
continental,19
overtime,15
thiss,8
appl,64
squezzzzzzzzzzzzzzzzz,8
monitorg,8
weaksauce,8
retw,8
tamar,71
squeal,71
dwngrade,71
bp-like,8
appa,8
from142,8
maipulation,8
10put,8
pimcoi,8
multi-trading,71
triggered,65
20summit,71
shane,17
shang,71
econ/profit,8
co.at,71
qatalyst,71
triggerer,8
seeeelll,8
momo/trend,8
well.-all,0
prouction,8
arboretum,71
straddel,26
shant,8
deuce,0
cowqueen,8
steel-joist,37
coupling,8
debio,8
brk/out,8
yowsa,71
recouple,23
tomoz,8
aud-recovery,8
challenger,37
satwave,8
benzene-released-infiltrate-toxify-indigenous-species-headwater,71
profit1023,8
rebooting/restarting,8
definitlely,8
this1,8
record,48
prompter,0
henan,71
cheesecake.forming,71
demonstrate,17
year-www,8
rghtsoffer,8
usdollar,33
cmon,12
cmoh,71
1.60585,8
5-day-ema,8
humbling,6
66ish,23
canidate,8
fibos/trendline,8
strength/mindset,8
mollase,8
resumption,27
shlomus,6
boardwalk,71
945advancer,8
sabres/rangers,6
balamine,8
runor,8
sb-509-701b,8
couponing,8
6ish,8
lobotomy,6
aksm,8
bear-market,8
28-33c,8
classssic,71
wick-bottoming,23
guitarist,0
agita,8
cvgw,8
model/network,71
rewarded.underlying,8
other,22
instay,8
donohue,7
frypan,8
cmplex,8
tick/price,8
phish,17
sloping,1
racehorse,8
imgn/roche,8
marman,8
positions.best,8
brazillll,8
beieve,71
persistant,6
billie,8
foreclosure-gate,8
allloootttt,8
flyingurchin,71
mtx.ge,71
pariament,0
earthly,8
upviashakout,8
aaaahhhhhhhhh,8
blude,71
apptly,8
summer?maybe,6
upwards,82
guranttee,71
spph.pk,8
5barsof7,6
npoc,8
fanapt,71
myself.i,8
gelato,71
housingwire,8
podd,8
jewel,17
all-bond,6
jaygee,8
vx-770,8
yonnus,8
yaaawwn,8
balsy,8
ideological,8
furthermore,8
fouc,71
caculovic,8
makesmesick,71
downgrage.should,8
giddee,8
venice,0
foul,15
non-bond,71
elvi,51
fous,26
thirst,71
yuzhou,8
preface,6
clampett,71
cyprus,17
shamble,0
aggression,8
papandreou,19
shure,8
3mm/mo,71
fcx-cramer,71
flizzy,8
1-inflation,0
pricew,8
rosenberg/roubini,8
mediacom,8
quadruple,39
girlmoney,6
squeeze.good,23
outwit,6
downnnnnn,8
youfinally,71
sputter,8
now.lol,8
immature,71
chart-but,8
leg/vol,8
close/today,8
sinking,17
wjo,8
sptembr,71
callin,17
socrate,6
stallone,71
propane,0
saskatchewan,0
avtus,17
instate,6
wjb,8
bile,0
basing/pullback,8
market-coupon.,8
portugals,71
lows/higher,8
befoul,8
tantalizing,71
leisurely,0
beakout,8
unify,0
hellava,8
werid,8
bullist,8
smedwpond,8
pavano,71
medling,71
disturb,6
crby,71
bottom-type,8
purcahse,71
cashout,8
commenter,6
voyeur,71
prefix,71
jctrading,8
crbl,8
dip12,8
prices/inflation,8
shareprice,71
biln,71
bottlefed,8
buyout/lbo,8
usdxpulbakrgtnow,8
nfl/ncaa,8
short/put,8
crbc,77
mon-cnbc,8
sturm,71
apple-branded,8
inuv,8
demopoli,71
jetpack,71
skeaptical,8
fece,71
fux,8
valiant,6
stoty,8
darvas,23
penasaran,8
feck,71
kvetch,71
kablooey,8
hedgejanuary,8
fishbowl,8
fall-off,23
eur750m,0
roddy,71
interrnet,8
thunder,15
thong,71
lookback,8
opear,6
post-earnings,26
grumbleee,8
fue,71
breakoutmove,8
abitrage,8
fossil,15
resilient,82
fub,71
goldfinger,8
groupie,6
admiral,17
r6,23
fuc,71
pioneering,0
currncy,8
wheneverus,8
atec,77
culd,71
today?bet,71
4cityview,8
channel/50,8
self-pity,6
200dsma,8
al-badrus,8
fullupround,71
200kavg,71
punks,8
low-float,8
cult,17
2874th,71
price-error,8
ful,26
afraod,8
pornorg,71
ovti,77
touch-back,23
unwillingness,71
17million,8
k,4
fibonacciline,23
durg,8
accum/dist,8
mini-oil,71
kearn,8
pullin,6
microcomposite,8
pre-inserted,8
fri/mon,8
curve-fitting,8
criticism,18
roadrunner,6
fingure,8
stkly,8
argn,23
"+17,3",0
criticise,17
birmingham-based,8
replace,47
story/eps/chart,8
repurchase,5
dorkier,6
.9535,8
hahahahaa,8
endzone,71
cocaine,17
quicklyif,8
snhy,8
monetization,17
nhn,8
cara,71
stocks2rally,8
browse,18
tradestaion,8
emiinus,71
overlove,8
symphony,71
tombstone.put,71
auddollar,71
strike,25
kreitman/bond,71
care,66
skermish,8
estim.,8
dpca,71
britisf,71
paperwork,15
standardized,71
feet-long,8
short.say,8
jmp,0
hereby,17
qualude,8
lore,8
reversible,8
channel.sitting,8
jmo,8
weakness/list,8
spaceball,71
date-second,71
sortir,71
roomie,8
fraudclosure,0
apr15th,3
ung-small,8
mnium,8
xtl,8
in-1st,8
dir-655,71
pursue,59
fedday,8
damitt,8
fasttt,8
labels/categories,6
679k,8
roundup-thebull,8
ripaveo,8
eursd,23
covestorlive,38
shelve,6
pre-excitement,8
exhale,8
plunger,8
82ish,8
example,55
pener,8
brewin,71
czz,23
currenci,8
sovereighn,0
innegan,8
bllish,8
conservatorship,8
70-foot-wide,71
overextend,8
cautios,8
currence,71
gregormadonald,8
currency,76
post-march,8
czi,8
caution,56
czm,8
trade/view,8
counseling,19
hoa,71
dow10k,8
february-may,23
pracice,6
blog-which,8
cypb,26
rsol,8
also?you,71
featurd,8
feature,7
stockstwits,71
cayyshhh,8
clubbing,8
archibald,8
cannacord,71
augen,0
zalbin,71
figo,8
3bar,23
1128ish,8
state-of-the-union,8
dignified,8
bbwidth,8
rare-earth,71
uofm,0
usdcadbig,8
cigarrette,6
syntheticly,8
mccc,8
set-in-stone,8
stockwtits.tv,8
comparte,8
coilin,8
reassess,6
vixto,8
ewo,0
hesistant,8
figi,8
nonprofit,71
hurricaine,8
necessaarily,8
ehoodrat,8
lidoderm,71
nympha,8
jahatnyo,8
infinte,8
entry/will,71
barnhard,8
sdfgdsfg,8
seduce,6
deutsche,44
fictional,71
thereabouce,8
baggage,17
syntehtic,26
keeop,8
alphaclone,8
led.the,8
ramyattalum,8
channel.needs,8
ammann,71
luuv,8
ormat,71
misdemeanour,8
chat/website,71
jordx,8
ewg,0
it-herb,71
english-only,6
suckaaaasss,8
professional/private,71
4-6pts,8
divergence.rsi,8
microbe,0
above200-dma,8
believeland,8
gubanacci,8
drawdown,39
orman,71
intra-trade,23
swoix,0
12-15cent,8
25nov,71
base/cup,8
was.but,8
ʁn,8
subcommittee,71
starting1st,8
medivation,26
embarassingnot,6
o'donnell,6
unforeseen,0
heretofore,8
downgrade/german,8
xm,59
state/union,8
comprimise,8
pritchard,71
short-termer,8
counce,8
20-bollinger,8
fght,71
paoid,8
patethtic,8
125ish,23
p.schiff,51
disucssion,6
list?they,71
rebought,26
some.respect,8
v-10,8
trade/morning,8
hold.how,8
doghouse,8
friday.look,23
proce,8
mispriced,8
slate,47
supertradedreamer,8
sprint-ing,8
wsml.l,8
week-those,8
wede,8
shrub,8
biggestdfayoftheyear,71
sjuggerud,0
slaty,71
velcro,8
interrupt,17
3-yr,0
brasileiro,71
bystolic,71
eisenhower,6
twitterland/stocktwits,71
competitiveness,0
movie-well,71
weekened,8
ewp,19
worthing,8
horton,17
pharma/biotech,0
finacial,17
xx,26
hpq-7th,8
20dayma,8
ohiofail,8
stronggg,8
ex-sap,71
playday,23
volcano,35
abundance,71
jay-z,17
entries/dip,8
jan09to,8
daytrderanna,8
strugling,8
healthcar,8
out/stops/limits,8
pymwymus,71
delxue,71
commish,51
series,18
sooonn,8
maginot,23
feinberg,17
rediffmail,8
googlesuck,71
thelma,6
empoyee,71
exhume,71
turnip,8
bailed-out,71
substantially,37
110million,23
message,55
camco,8
arlan,8
rt,40
ru,17
rv,71
rw,0
rp,0
q1-q3,0
rr,65
bullishness,57
lcgn,8
mayan,0
rx,26
ry,77
rz,17
rd,59
re,1
rf,64
equilateral,23
heavy-duty,0
ra,14
rb,37
rc,8
rl,26
rm,6
rn,8
ro,17
rh,8
bogality,71
rj,8
rk,0
foundation,15
clarence,6
selleer,8
all-impt,71
chbk,8
nflx?they,8
succession,0
prostreet,8
likeajerk,71
redution,8
asbestos-like,6
supplied/designed,71
deduct,0
world.-keith,71
strawman,71
down.touched,8
jvico,8
r4,77
r5,23
enormous,74
shipper,39
r1,80
r2,80
r3,80
burnetus,8
popopopop,8
rockspace,71
diabetic,71
r8,6
flurry,71
65.50-ish,8
re-match,8
silicon,59
asshole-ish,71
equinix,71
squeeze'em,8
speedy,8
cmonson,8
tempting,56
saktrading,8
r.,39
symbolize,71
anti-steve,8
currancy,8
mackie,71
vubite,8
piller,71
wted,8
state-run,71
elmo,8
toreador,8
davita,71
longgggggg,8
surgeon.just,8
elmd,8
channell,23
sham/e,71
frustate,8
mid-swap,71
glassy,8
june/april,26
appreantly,6
pharmaceautical,8
clarity,74
bluesky,8
mklik,8
non-trader,8
jds-who,8
zale,71
basketball,36
qec,8
look-a-like,8
bumbum,8
dgit,77
prepurchase,71
traumatize,8
treasuire,8
camstasium,8
greifield,8
carload,71
testing-sorry,8
dgin,8
newegg,71
weakkk,8
dgii,8
hypothetical,51
switchblade,8
harmongreg,6
levels.key,8
122.47-or-123,23
evolue,23
fraulein,8
asia/uk,8
bollie,8
themselves-mistake,6
defaulter,71
rectifier,8
bwahahahahaha,8
forbe,18
over.lol,6
market.watching,8
ntir,0
nirvana,0
ntil,8
technil,8
ppoint,8
hedgeye,17
channelbreak,8
mrdalsj,71
willbe,71
crawl,51
caladar,8
supersede,8
trek,71
skimmer,0
trem,8
piig,28
p-man,8
tren,8
trea,39
moderate-severe,71
illiquidity,8
sycamore,8
tree,12
rusty,51
2-yr,71
project,59
one?what,8
band.without,8
leader/movers,8
hummmmm,6
tion,8
covrd,26
seet,8
hlcs,8
bullrun,8
namecalling,8
etihad,8
38percent,0
indepedent,8
sure-to-be-awful,71
willingness,17
scalper,40
runner,65
neutural,8
sideout,8
well.,71
home-builder,8
ascensio,8
bigpharma,8
calls-i,8
daily.i,8
hyper-inflation,0
escalator,6
activewear,8
cam3,0
climate,35
asdfasdfasdf,8
lukoil-statoil,8
gripe,8
stops-a-popping,8
pittsburgh,6
recommended,71
sjwhoi,6
amusing,17
angelfire,8
pigs.dont,8
himmler,8
soaker,8
setforbestweeksinceaug,8
imprudent,71
reelection,6
blouse,8
es/ym/nq,8
kaylum,8
zambonus,6
wallstprosvsmainstjo,8
swtr,71
newcrest,8
may-sept,8
hutto,0
automaker,15
653k,0
welll,26
marketshot,71
down.looks,8
addict,60
underemployment,0
welle,71
flgiht,8
ramo,71
satifying,71
puleaze,71
thriller,6
arly,8
dummy,60
material/lumber,6
avaiable,0
geswanouth,71
unlisted,71
googel,8
dummp,8
arlp,8
tisk,23
camp,18
traktira,8
bamasboy,8
sgca,0
ideal.traded,8
3-guy,71
queue.lol,8
camo,6
1.6182,23
camc,8
detriment,71
late-great,8
hxd.to,8
news?there,8
08/09/2010,8
incorporate,17
vaporate,8
squueze,23
auther,17
t10,71
rut-row,8
is-a-gonna-blow,6
whirpool,8
pimpfuck,8
uni-solar,71
83.64,8
montauk,0
reschedule,17
japanese.who,8
83.60,8
26ish,23
participate,56
junkyard,6
dealflow,8
winthem,8
vasectomy,8
layout,18
hi2lo,8
headline,19
headlind,8
underpants,0
wastewater,0
fibonacci/chart,8
74k,8
interbank,17
investech,0
cougar,71
taquilum,8
non-monetary,6
lchg,8
15jan-2010,8
chiggy-check,8
aalto,71
slowmover,8
tking,8
earnings?if,8
lchl,8
iquitdrinkingcuzihadnomoney,0
agnc,77
quantum-soro,8
motivat,71
e320,8
post-you,8
pre-empt,0
honda,37
dip/es,8
psychiatric,17
foremost,8
